textBox27,textBox5,textBox7,textBox6,textBox4,textBox15,textBox16,textBox17,textBox18,textBox19,textBox20,textBox23,textBox24,textBox30,textBox25,textBox26,textBox28,textBox21,textBox22,textBox31,textBox32,textBox33,textBox34,textBox35,textBox36,textBox37,textBox38,textBox39,textBox40,textBox41,textBox42,textBox17,textBox18,textBox19,textBox20,textBox23,textBox24,textBox30,textBox25,textBox26,textBox28,textBox21,textBox22,textBox31,textBox32,textBox33,textBox34,textBox35,textBox36,textBox37,textBox38,textBox39,textBox40,textBox41,textBox42,textBox17,textBox18,textBox19,textBox20,textBox23,textBox24,textBox30,textBox25,textBox26,textBox28,textBox21,textBox22,textBox31,textBox32,textBox33,textBox34,textBox35,textBox36,textBox37,textBox38,textBox39,textBox40,textBox41,textBox42,textBox17,textBox18,textBox19,textBox20,textBox23,textBox24,textBox30,textBox25,textBox26,textBox28,textBox21,textBox22,textBox31,textBox32,textBox33,textBox34,textBox35,textBox36,textBox37,textBox38,textBox39,textBox40,textBox41,textBox42,textBox17,textBox18,textBox19,textBox20,textBox23,textBox24,textBox30,textBox25,textBox26,textBox28,textBox21,textBox22,textBox31,textBox32,textBox33,textBox34,textBox35,textBox36,textBox37,textBox38,textBox39,textBox40,textBox41,textBox42,textBox17,textBox18,textBox19,textBox20,textBox23,textBox24,textBox30,textBox25,textBox26,textBox28,textBox21,textBox22,textBox31,textBox32,textBox33,textBox34,textBox35,textBox36,textBox37,textBox38,textBox39,textBox40,textBox41,textBox42,textBox17,textBox18,textBox19,textBox20,textBox23,textBox24,textBox30,textBox25,textBox26,textBox28,textBox21,textBox22,textBox31,textBox32,textBox33,textBox34,textBox35,textBox36,textBox37,textBox38,textBox39,textBox40,textBox41,textBox42,textBox17,textBox18,textBox19,textBox20,textBox23,textBox24,textBox30,textBox25,textBox26,textBox28,textBox21,textBox22,textBox31,textBox32,textBox33,textBox34,textBox35,textBox36,textBox37,textBox38,textBox39,textBox40,textBox41,textBox42,barSeries1,barSeries1_X,barSeries1_Y,textBox44,textBox29,textBox45,textBox8,textBox9,textBox10,textBox11,textBox12,textBox14
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,2 - นำเสนอ/ รับบรีฟ/ส่งตัวอย่าง,ลำดับ,11,โครงการ,LEAD Hair Treatment,ลูกค้า,WIN KKT COMPANY LIMITED,-,ประเภทโครงการ,ODM สูตรมาตรฐาน,-,พนักงานขาย,Vorapin SM1,ประมาณการมูลค่า,-,ใบเสนอราคารวม,-,ยอดขายรวม,-,กิจกรรม,1,อัพเดทล่าสุด,03 ธ.ค. 68,สิ้นสุดโครงการ,27 พ.ย. 69,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,2 - นำเสนอ/ รับบรีฟ/ส่งตัวอย่าง,ลำดับ,12,โครงการ,LEAD Tone up sunscreen,ลูกค้า,"Excel United International Co.,Ltd",-,ประเภทโครงการ,ODM สูตรมาตรฐาน,-,พนักงานขาย,Vorapin SM1,ประมาณการมูลค่า,-,ใบเสนอราคารวม,"377,500",ยอดขายรวม,-,กิจกรรม,2,อัพเดทล่าสุด,03 ธ.ค. 68,สิ้นสุดโครงการ,27 พ.ย. 69,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,2 - นำเสนอ/ รับบรีฟ/ส่งตัวอย่าง,ลำดับ,13,โครงการ,LEAD เซรั่ม,ลูกค้า,คุณก๊อต,-,ประเภทโครงการ,OEM พัฒนาสูตรก่อนสั่งผลิต,-,พนักงานขาย,Vorapin SM1,ประมาณการมูลค่า,-,ใบเสนอราคารวม,-,ยอดขายรวม,-,กิจกรรม,2,อัพเดทล่าสุด,03 ธ.ค. 68,สิ้นสุดโครงการ,27 พ.ย. 69,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,2 - นำเสนอ/ รับบรีฟ/ส่งตัวอย่าง,ลำดับ,14,โครงการ,LEAD Shower Gel ,ลูกค้า,WIN KKT COMPANY LIMITED,1,ประเภทโครงการ,OEM พัฒนาสูตรก่อนสั่งผลิต,-,พนักงานขาย,Vorapin SM1,ประมาณการมูลค่า,-,ใบเสนอราคารวม,-,ยอดขายรวม,-,กิจกรรม,5,อัพเดทล่าสุด,03 ธ.ค. 68,สิ้นสุดโครงการ,28 พ.ย. 69,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,2 - นำเสนอ/ รับบรีฟ/ส่งตัวอย่าง,ลำดับ,15,โครงการ,LEAD Shampoo ,ลูกค้า,WIN KKT COMPANY LIMITED,1,ประเภทโครงการ,OEM พัฒนาสูตรก่อนสั่งผลิต,-,พนักงานขาย,Vorapin SM1,ประมาณการมูลค่า,-,ใบเสนอราคารวม,"229,000",ยอดขายรวม,-,กิจกรรม,6,อัพเดทล่าสุด,03 ธ.ค. 68,สิ้นสุดโครงการ,30 พ.ย. 69,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,3 - ส่งใบเสนอราคา,ลำดับ,1,โครงการ,OTEN-001 ครีมบำรุงผิว ลดผื่นผ้าอ้อมผู้ใหญ่,ลูกค้า,คุณธีรพร วิบูลพัฒนะวงศ์ (คุณเทนนี่),-,ประเภทโครงการ,OEM พัฒนาสูตรก่อนสั่งผลิต,3,พนักงานขาย,Chompoonuch SM2,ประมาณการมูลค่า,"5,000",ใบเสนอราคารวม,-,ยอดขายรวม,"5,000",กิจกรรม,16,อัพเดทล่าสุด,22 ต.ค. 68,สิ้นสุดโครงการ,22 ธ.ค. 68,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,3 - ส่งใบเสนอราคา,ลำดับ,2,โครงการ,Hair Shampoo,ลูกค้า,PWINT PHYU MAUNG (PM) TRADING COMPANY LIMITED,-,ประเภทโครงการ,OEM รับจ้างผลิต,-,พนักงานขาย,Vorapin SM1,ประมาณการมูลค่า,-,ใบเสนอราคารวม,-,ยอดขายรวม,-,กิจกรรม,-,อัพเดทล่าสุด,02 ก.พ. 69,สิ้นสุดโครงการ,02 ก.พ. 69,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,3 - ส่งใบเสนอราคา,ลำดับ,3,โครงการ,YUME Hair Treatment ,ลูกค้า,PWINT PHYU MAUNG (PM) TRADING COMPANY LIMITED,-,ประเภทโครงการ,OEM พัฒนาสูตรก่อนสั่งผลิต,-,พนักงานขาย,Vorapin SM1,ประมาณการมูลค่า,-,ใบเสนอราคารวม,-,ยอดขายรวม,-,กิจกรรม,-,อัพเดทล่าสุด,03 ก.พ. 69,สิ้นสุดโครงการ,03 ก.พ. 69,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,3 - ส่งใบเสนอราคา,ลำดับ,4,โครงการ,PMAE-001 Physical sunscreen,ลูกค้า,คุณเม บริษัท คาร่าสกิน จำกัด,-,ประเภทโครงการ,OEM พัฒนาสูตรก่อนสั่งผลิต,3,พนักงานขาย,Chompoonuch SM2,ประมาณการมูลค่า,-,ใบเสนอราคารวม,-,ยอดขายรวม,-,กิจกรรม,2,อัพเดทล่าสุด,09 ก.พ. 69,สิ้นสุดโครงการ,09 ก.พ. 69,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,3 - ส่งใบเสนอราคา,ลำดับ,5,โครงการ,MSIVA-001,ลูกค้า,คุณศิวา บริษัท กิรัน เมดิโก แคร์ จำกัด,-,ประเภทโครงการ,REPEAT ORDER,3,พนักงานขาย,Chompoonuch SM2,ประมาณการมูลค่า,-,ใบเสนอราคารวม,"895,000",ยอดขายรวม,-,กิจกรรม,-,อัพเดทล่าสุด,25 เม.ย. 69,สิ้นสุดโครงการ,31 พ.ค. 69,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,4 - ลูกค้าตกลงเริ่มงาน/ มัดจำ50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,5 - พัฒนาสูตร,ลำดับ,1,โครงการ,OAO-001 สเปรย์ระงับเหงื่อที่มือ,ลูกค้า,(คุณโอ๋) คุณ จันทร์ฉาย จันทร์มณีเลิศ,-,ประเภทโครงการ,OEM พัฒนาสูตรก่อนสั่งผลิต,3,พนักงานขาย,Chompoonuch SM2,ประมาณการมูลค่า,"5,000",ใบเสนอราคารวม,-,ยอดขายรวม,"5,000",กิจกรรม,9,อัพเดทล่าสุด,19 ต.ค. 68,สิ้นสุดโครงการ,25 ธ.ค. 68,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,5 - พัฒนาสูตร,ลำดับ,2,โครงการ,OCRO-002 Night cream,ลูกค้า,(มาดามชิโร) บริษัท มาลาโค อินเตอร์เนชั่นแนล จำกัด,-,ประเภทโครงการ,OEM One Stop Service,3,พนักงานขาย,Vorapin SM1,ประมาณการมูลค่า,"179,000",ใบเสนอราคารวม,-,ยอดขายรวม,-,กิจกรรม,-,อัพเดทล่าสุด,21 ต.ค. 68,สิ้นสุดโครงการ,25 ธ.ค. 68,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,5 - พัฒนาสูตร,ลำดับ,3,โครงการ,OCRO-003 Sleeping mark,ลูกค้า,(มาดามชิโร) บริษัท มาลาโค อินเตอร์เนชั่นแนล จำกัด,-,ประเภทโครงการ,OEM One Stop Service,-,พนักงานขาย,Vorapin SM1,ประมาณการมูลค่า,"200,000",ใบเสนอราคารวม,-,ยอดขายรวม,-,กิจกรรม,-,อัพเดทล่าสุด,21 ต.ค. 68,สิ้นสุดโครงการ,25 ธ.ค. 68,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,5 - พัฒนาสูตร,ลำดับ,4,โครงการ,OCRO-004 Serum 30ml,ลูกค้า,(มาดามชิโร) บริษัท มาลาโค อินเตอร์เนชั่นแนล จำกัด,-,ประเภทโครงการ,OEM One Stop Service,-,พนักงานขาย,Vorapin SM1,ประมาณการมูลค่า,"149,000",ใบเสนอราคารวม,-,ยอดขายรวม,-,กิจกรรม,-,อัพเดทล่าสุด,21 ต.ค. 68,สิ้นสุดโครงการ,25 ธ.ค. 68,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,5 - พัฒนาสูตร,ลำดับ,5,โครงการ,OCRO-005 Cleansing 80ml,ลูกค้า,(มาดามชิโร) บริษัท มาลาโค อินเตอร์เนชั่นแนล จำกัด,-,ประเภทโครงการ,OEM One Stop Service,-,พนักงานขาย,Vorapin SM1,ประมาณการมูลค่า,"170,000",ใบเสนอราคารวม,-,ยอดขายรวม,-,กิจกรรม,-,อัพเดทล่าสุด,21 ต.ค. 68,สิ้นสุดโครงการ,25 ธ.ค. 68,,,,,,,,,,,,
จำนวนโครงการ,จำนวนโครงการที่หยุดติดตามในเดือนนี้,67,0,จำนวนโครงการที่กำลังติดตาม,โครงการสถานะ,5 - พัฒนาสูตร,ลำดับ,6,โครงการ,OJENA-001 Body Lotion,ลูกค้า,(คุณจีน่า) บริษัท ซันเบลี่ เทรดดิ้ง จำกัด,-,ประเภทโครงการ,OEM พัฒนาสูตรก่อนสั่งผลิต,3,พนักงานขาย,Chompoonuch SM2,ประมาณการมูลค่า,"5,000",ใบเสนอราคารวม,-,ยอดขายรวม,"2,999",กิจกรรม,-,อัพเดทล่าสุด,19 ต.ค. 68,สิ้นสุดโครงการ,25 ธ.ค. 68,,,,,,,,,,,,
